## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
entity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.url,entity.inventory,entity.margin,entity.warehousecode,entity.endesc,entity.esdesc,entity.productType,entity.parentId,entity.visibility,entity.pack,entity.stockStatus,entity.stockQuantity,entity.netContent,entity.material,entity.brand,entity.flavor
7304,Combo Del Valle Fizz Naranjada 6 pzas + Ciel 1 L 6 pzas,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-ciel-delvalle_1.png,,https://www.coca-colaentuhogar.com/combo-del-valle-fizz-naranjada-6-pzas-ciel-1-l-6-pzas.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 600 ml,PET,Ciel,Naranja - Natural
7310,Combo Del Valle Fizz Limonada 6 pzas + Ciel 1 L 6 pzas,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-ciel-delvalle-limonada_1.png,,https://www.coca-colaentuhogar.com/combo-del-valle-fizz-limonada-6-pzas-ciel-1-l-6-pzas.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 600 ml,PET,Ciel,Limon - Natural
7316,Combo Todo En Tu Hogar 4 pzas,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-entucasa_1.png,,https://www.coca-colaentuhogar.com/combo-todo-en-tu-hogar-4-pzas.html,,,,,,configurable,,"Catalog, Search",,,,850 g - 500 ml - 100 ml,Plastico - PET - Carton,Ariel,
7322,Combo Santa Clara Entera 1 L 6 pzas + 1 Mermelada de Fresa,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/s/a/santaclara-mermelada_1.png,,https://www.coca-colaentuhogar.com/combo-santa-clara-entera-1-l-6-pzas-1-mermelada-de-fresa.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 165 g,Tetra Brick - Vidrio,Santa Clara,Entera - Fresa
7328,Combo 1 Zucaritas 600 g + 6 pzas Del Valle Fizz Naranjada 600 ml,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/z/u/zucaritas-delvalle-naranja_1.png,,https://www.coca-colaentuhogar.com/combo-1-zucaritas-600-gr-6-pzas-del-valle-fizz-naranjada-600-ml.html,,,,,,configurable,,"Catalog, Search",,,,600 g - 600 ml,Carton - PET,Del Valle Fizz,Hojuelas de Maiz Azucaradas - Naranja
7334,Combo Santa Clara Entera 1 L 6 pzas + 1 pz Baileys,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-santaclara-baileys_1.png,,https://www.coca-colaentuhogar.com/combo-santa-clara-entera-1-l-6-pzas-1-pz-baileys.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 700 ml,Tetra Brick - Vidrio,Santa Clara,Entera - Crema Irlandesa
7340,Combo Santa Clara Entera 1 L 6 pzas + 1 pz Baileys + 1 pz Mermelada,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/s/a/santaclara-baileys-mermelada_1.png,,https://www.coca-colaentuhogar.com/combo-santa-clara-entera-1-l-6-pzas-1-pz-baileys-1-pz-mermelada.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 700 ml - 165 g,Tetra Brick - Vidrio,Santa Clara,Entera - Crema Irlandesa - Fresa
7346,Combo Del Valle 12 pzas = 1 Liquido Gratis,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-delvalle-ciel.png,,https://www.coca-colaentuhogar.com/combo-del-valle-12-pzas-1-liquido-gratis.html,,,,,,configurable,,"Catalog, Search",,,,413 ml - 20 L,Vidrio - PET,Ciel,Durazno - Mango - Natural
7352,Powerade Ion 4 Sabor Mango 1 L,"101, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/p/o/powerade-mango.png_1.jpg,,https://www.coca-colaentuhogar.com/powerade-ion-4-sabor-mango-1-l.html,,,,,,configurable,,"Catalog, Search",,,,1 L,PET,Powerade,Mango
7355,Powerade Ion 4 Sabor Mango 1 L 6 Piezas,"101, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/p/o/powerade-mango.png.jpg,,https://www.coca-colaentuhogar.com/powerade-ion-4-sabor-mango-1-l.html,,,"[""c29"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47""]",,,simple,7352,Not Visible Individually,6 Piezas,In stock,99999,1 L,PET,Powerade,Mango
7365,Bebida con Electrolitos Flashlyte Coco Limon 625 ml,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-coco-limon.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-coco-limon-625-ml.html,,,,,,configurable,,"Catalog, Search",,,,625 ml,PET,Flashlyte,Coco Limon
7368,Bebida con Electrolitos Flashlyte Coco Limon 625 ml 6 Botellas,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-coco-limon.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-coco-limon-625-ml.html,,,"[""c100"", ""c101"", ""c102"", ""c104"", ""c105"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c120"", ""c121"", ""c122"", ""c125"", ""c126"", ""c127"", ""c128"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c47"", ""c50"", ""c60"", ""c61"", ""c92"", ""c93"", ""c94"", ""c95"", ""c97"", ""c98"", ""c99""]",,,simple,7365,Not Visible Individually,6 Botellas,In stock,9999998,625 ml,PET,Flashlyte,Coco Limon
7371,Bebida con Electrolitos Flashlyte Uva 625 ml,"101, 1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-uva.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-uva-625-ml.html,,,,,,configurable,,"Catalog, Search",,,,625 ml,PET,Flashlyte,Uva
7374,Bebida con Electrolitos Flashlyte Uva 625 ml 6 Botellas,"101, 1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-uva.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-uva-625-ml.html,,,"[""c02"", ""c100"", ""c101"", ""c102"", ""c104"", ""c107"", ""c108"", ""c111"", ""c115"", ""c116"", ""c120"", ""c121"", ""c123"", ""c127"", ""c128"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c47"", ""c48"", ""c50"", ""c60"", ""c61"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95""]",,,simple,7371,Not Visible Individually,6 Botellas,In stock,99999,625 ml,PET,Flashlyte,Uva
7377,Bebida con Electrolitos Flashlyte Sandia 625 ml,"101, 1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-sandia.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-sandia-625-ml.html,,,,,,configurable,,"Catalog, Search",,,,625 ml,PET,Flashlyte,Sandia
7380,Bebida con Electrolitos Flashlyte Sandia 625 ml 6 Botellas,"101, 1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-sandia.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-sandia-625-ml.html,,,"[""c01"", ""c02"", ""c100"", ""c101"", ""c102"", ""c104"", ""c107"", ""c110"", ""c111"", ""c114"", ""c118"", ""c120"", ""c121"", ""c122"", ""c123"", ""c125"", ""c127"", ""c128"", ""c130"", ""c131"", ""c132"", ""c133"", ""c135"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c91"", ""c92"", ""c95"", ""c97"", ""c98""]",,,simple,7377,Not Visible Individually,6 Botellas,In stock,99997,625 ml,PET,Flashlyte,Sandia
7383,Bebida con Electrolitos Flashlyte Fresa 625 ml,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-fresa.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-fresa-625-ml.html,,,,,,configurable,,"Catalog, Search",,,,625 ml,PET,Flashlyte,Fresa
7386,Bebida con Electrolitos Flashlyte Fresa 625 ml 6 Botellas,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-fresa.png,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-fresa-625-ml.html,,,"[""c02"", ""c100"", ""c102"", ""c104"", ""c105"", ""c107"", ""c110"", ""c111"", ""c112"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c120"", ""c121"", ""c123"", ""c125"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c132"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c91"", ""c92"", ""c94"", ""c95"", ""c97"", ""c98"", ""c99""]",,,simple,7383,Not Visible Individually,6 Botellas,In stock,99999,625 ml,PET,Flashlyte,Fresa
7389,Bebida con Electrolitos Flashlyte Fresa 625 ml 2 Botellas,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-fresa.png_2.jpg,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-fresa-625-ml.html,,,"[""c110"", ""c114"", ""c135"", ""c98"", ""c99""]",,,simple,7383,Not Visible Individually,2 Botellas,In stock,9999983,625 ml,PET,Flashlyte,Fresa
7392,Bebida con Electrolitos Flashlyte Coco Limon 625 ml 2 Botellas,"1119, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/f/l/flashlyte-coco-limon.png.jpg,,https://www.coca-colaentuhogar.com/bebida-con-electrolitos-flashlyte-coco-limon-625-ml.html,,,"[""c110"", ""c114"", ""c135"", ""c98"", ""c99""]",,,simple,7365,Not Visible Individually,2 Botellas,In stock,9999994,625 ml,PET,Flashlyte,Coco Limon
7395,Bebida Energetica Predator Gold Strike 473 ml 6 Latas,"1164, 1167",,https://www.coca-colaentuhogar.com/media/catalog/product/p/r/predator-lata_1_1.png,,https://www.coca-colaentuhogar.com/predator-energy-473-ml-lata.html,,,"[""c100"", ""c101"", ""c102"", ""c103"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c123"", ""c125"", ""c126"", ""c127"", ""c128"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,5206,Not Visible Individually,6 Latas,In stock,9999985,473 ml,Aluminio,Predator,Original
7398,Pan para Hamburguesa Bimbollos Bimbo 450 g,"790, 1122",,https://www.coca-colaentuhogar.com/media/catalog/product/b/i/bimbollos-bimbo.png,,https://www.coca-colaentuhogar.com/pan-para-hamburguesa-bimbollos-bimbo-450-gr.html,,,,,,configurable,,"Catalog, Search",,,,450 g,Plastico,Bimbo,
7404,Pan para Hot Dogs Medias Noches Bimbo 340 g,"790, 1122",,https://www.coca-colaentuhogar.com/media/catalog/product/m/e/medias-noches-bimbo.png,,https://www.coca-colaentuhogar.com/pan-para-hot-dogs-medias-noches-bimbo-340-gr.html,,,,,,configurable,,"Catalog, Search",,,,340 g,Plastico,Bimbo,
7410,Pan Blanco Bimbo Grande 640 g,"790, 1122",,https://www.coca-colaentuhogar.com/media/catalog/product/p/a/pan-blanco-bimbo.png,,https://www.coca-colaentuhogar.com/pan-blanco-bimbo-grande-640-gr.html,,,,,,configurable,,"Catalog, Search",,,,640 g,Plastico,Bimbo,
7416,Pan Integral Bimbo Grande 680 g,"790, 1122",,https://www.coca-colaentuhogar.com/media/catalog/product/p/a/pan-integral-bimbo.png,,https://www.coca-colaentuhogar.com/pan-integral-bimbo-grande-680-gr.html,,,,,,configurable,,"Catalog, Search",,,,680 g,Plastico,Bimbo,
7422,Tortillinas Tia Rosa Clasicas 306 g,"790, 1125",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/tortillinas-tiarosa-12piezas.png,,https://www.coca-colaentuhogar.com/tortillinas-tia-rosa-clasicas-306-gr.html,,,,,,configurable,,"Catalog, Search",,,,306 g,Plastico,Tia Rosa,
7428,Tortillinas Tia Rosa Clasicas 561 g,"790, 1125",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/tortillinas-tiarosa-22piezas.png,,https://www.coca-colaentuhogar.com/tortillinas-tia-rosa-clasicas-561-gr.html,,,,,,configurable,,"Catalog, Search",,,,561 g,Plastico,Tia Rosa,
7434,Barritas Marinela con Relleno Sabor Pina 268 g,"790, 1128",,https://www.coca-colaentuhogar.com/media/catalog/product/b/a/barritas-pina.png,,https://www.coca-colaentuhogar.com/barritas-marinela-con-relleno-sabor-pi-a-268-gr.html,,,,,,configurable,,"Catalog, Search",,,,268 g,Carton,Marinela,
7440,Barritas Marinela con Relleno Sabor Fresa 268 g,"790, 1128",,https://www.coca-colaentuhogar.com/media/catalog/product/b/a/barritas-fresa.png,,https://www.coca-colaentuhogar.com/barritas-marinela-con-relleno-sabor-fresa-268-gr.html,,,"[""c127""]",,,configurable,,"Catalog, Search",,,0,268 g,Carton,Marinela,
7446,Barritas Marinela con Relleno Sabor Moras 268 g,"790, 1128",,https://www.coca-colaentuhogar.com/media/catalog/product/b/a/barritas-mora.png,,https://www.coca-colaentuhogar.com/barritas-marinela-con-relleno-sabor-moras-268-gr.html,,,,,,configurable,,"Catalog, Search",,,,268 g,Carton,Marinela,
7452,Polvorones Marinela Sabor Naranja 375 g,"790, 1128",,https://www.coca-colaentuhogar.com/media/catalog/product/p/o/polvorones-marinela_1.png,,https://www.coca-colaentuhogar.com/polvorones-marinela-sabor-naranja-375-gr.html,,,,,,configurable,,"Catalog, Search",,,,375 g,Carton,Marinela,
7458,Whisky Buchanans DeLuxe 12 anos 750 ml,"757, 924, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/b/u/buchanans-12anos_1.png,,https://www.coca-colaentuhogar.com/whisky-buchanan-s-deluxe-12-a-os-750-ml.html,,,,,,configurable,,"Catalog, Search",,,,750 ml,Vidrio,Buchanans,Whisky Escoces
7461,Whisky Buchanans DeLuxe 12 anos 750 ml 1 Botella,"757, 924, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/b/u/buchanans-12anos.png,,https://www.coca-colaentuhogar.com/whisky-buchanan-s-deluxe-12-a-os-750-ml.html,,,"[""c100"", ""c101"", ""c103"", ""c105"", ""c106"", ""c107"", ""c109"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c120"", ""c121"", ""c122"", ""c124"", ""c125"", ""c127"", ""c128"", ""c130"", ""c131"", ""c135"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c42"", ""c43"", ""c50"", ""c91"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,7458,Not Visible Individually,1 Botella,In stock,9999999,750 ml,Vidrio,Buchanans,Whisky Escoces
7472,Refresco Retornable Coca-Cola Original 2.5 L,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Coca-Cola,Original
7475,Refresco Retornable Coca-Cola Original 2.5 L 8 Botellas,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-2-5-l-solo-liquido.html,,,"[""c94""]",,,simple,7472,Not Visible Individually,8 Botellas,In stock,9999932,2.5 L,PET,Coca-Cola,Original
7487,Refresco Retornable Coca-Cola Original 500 ml,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Coca-Cola,Original
7490,Refresco Retornable Coca-Cola Original 500 ml 24 Botellas,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-500-ml-solo-liquido.html,,,"[""c94""]",,,simple,7487,Not Visible Individually,24 Botellas,In stock,9160,500 ml,Vidrio,Coca-Cola,Original
7502,Refresco Retornable Coca-Cola Original 1.25 L,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-1.25l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-1-25-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,1.25 L,Vidrio,Coca-Cola,Original
7505,Refresco Retornable Coca-Cola Original 1.25 L 8 Botellas,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-1.25l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-1-25-l-solo-liquido.html,,,"[""c94""]",,,simple,7502,Not Visible Individually,8 Botellas,In stock,9999916,1.25 L,Vidrio,Coca-Cola,Original
7517,Refresco Retornable Coca-Cola Original 355 ml,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Coca-Cola,Original
7520,Refresco Retornable Coca-Cola Original 355 ml 24 Botellas,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7517,Not Visible Individually,24 Botellas,In stock,9660,355 ml,Vidrio,Coca-Cola,Original
7532,Refresco Retornable Coca-Cola Original 2 L,"58, 59, 1133",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-2l-9pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-2-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2 L,PET,Coca-Cola,Original
7547,Refresco Retornable Coca-Cola Original 3 L,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-3l-6pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-3-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,3 L,PET,Coca-Cola,Original
7550,Refresco Retornable Coca-Cola Original 3 L 6 Botellas,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-3l-6pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-3-l-solo-liquido.html,,,"[""c94""]",,,simple,7547,Not Visible Individually,6 Botellas,In stock,9998769,3 L,PET,Coca-Cola,Original
7562,Refresco Retornable Coca-Cola Sin Azucar 2.5 L,"58, 1133, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccolsinazu-sinazuc-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-sin-azucar-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Coca-Cola sin Azucar,Sin Azucar
7577,Refresco Retornable Fanta Sabor Naranja 2.5 L,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Fanta,Naranja
7580,Refresco Retornable Fanta Sabor Naranja 2.5 L 8 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-2-5-l-solo-liquido.html,,,"[""c94""]",,,simple,7577,Not Visible Individually,8 Botellas,In stock,9988,2.5 L,PET,Fanta,Naranja
7592,Refresco Retornable Sprite 355 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/spr-limalimo-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sprite-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Sprite,Lima-Limon
7595,Refresco Retornable Sprite 355 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/spr-limalimo-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sprite-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7592,Not Visible Individually,24 Botellas,In stock,9971,355 ml,Vidrio,Sprite,Lima-Limon
7607,Refresco Retornable Fanta Sabor Naranja 355 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-vid-355ml-re-1pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Fanta,Naranja
7610,Refresco Retornable Fanta Sabor Naranja 355 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7607,Not Visible Individually,24 Botellas,In stock,9987,355 ml,Vidrio,Fanta,Naranja
7622,Agua Mineralizada Retornable Ciel 355 ml,"61, 63, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/ciemin-natu-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-retornable-ciel-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Ciel Mineralizada,Mineral
7625,Agua Mineralizada Retornable Ciel 355 ml 24 Botellas,"61, 63, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/ciemin-natu-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/agua-mineralizada-retornable-ciel-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7622,Not Visible Individually,24 Botellas,In stock,9970,355 ml,Vidrio,Ciel Mineralizada,Mineral
7637,Refresco Retornable Fresca Sabor Toronja 355 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fre-toro-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Fresca,Toronja
7640,Refresco Retornable Fresca Sabor Toronja 355 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fre-toro-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7637,Not Visible Individually,24 Botellas,In stock,9980,355 ml,Vidrio,Fresca,Toronja
7652,Agua Purificada Retornable Ciel Garrafon 20 L,"61, 62, 1133",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/cie-natu-ret-pet-20l-1pz.png,,https://www.coca-colaentuhogar.com/agua-retornable-purificada-ciel-garrafon-20-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,20 L,PET,Ciel,Natural
7667,Refresco Retornable Sidral Mundet Sabor Manzana 355 ml,"58, 60, 1133",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidmun-manz-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sidral-mundet-sabor-manzana-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Sidral Mundet,Manzana
7682,Refresco Retornable Sidral Mundet Sabor Manzana 2.5 L,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidmun-manz-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sidral-mundet-sabor-manzana-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Sidral Mundet,Manzana
7685,Refresco Retornable Sidral Mundet Sabor Manzana 2.5 L 8 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidmun-manz-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sidral-mundet-sabor-manzana-2-5-l-solo-liquido.html,,,"[""c94""]",,,simple,7682,Not Visible Individually,8 Botellas,In stock,9999964,2.5 L,PET,Sidral Mundet,Manzana
7697,Refresco Retornable Coca-Cola Light 355 ml,"58, 1130, 1136, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccollig-ligh-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-light-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Coca-Cola Light,Light
7700,Refresco Retornable Coca-Cola Light 355 ml 24 Botellas,"58, 1130, 1136, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccollig-ligh-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-light-355-ml-solo-liquido.html,,,"[""c94""]",,,simple,7697,Not Visible Individually,24 Botellas,In stock,9875,355 ml,Vidrio,Coca-Cola Light,Light
